PROC_REA,Nome_Regiao,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
303060212,Nordeste,214,2032,11,28762128.0,22969426.0,29715634.0
303060212,Nordeste,215,2032,12,28706500.0,22965790.0,29698182.0
303060212,Nordeste,216,2033,1,34444644.0,27067026.0,37255976.0
303060212,Nordeste,217,2033,2,35788770.0,27229774.0,37448476.0
303060212,Nordeste,218,2033,3,36501320.0,27457842.0,37539296.0
303060212,Nordeste,219,2033,4,36821932.0,27631266.0,37623164.0
303060212,Nordeste,220,2033,5,36939264.0,27733276.0,37708584.0
303060212,Nordeste,221,2033,6,36968372.0,27792848.0,37778990.0
303060212,Nordeste,222,2033,7,36949130.0,27818148.0,37822972.0
303060212,Nordeste,223,2033,8,36909750.0,27823294.0,37849890.0
303060212,Nordeste,224,2033,9,36852280.0,27817564.0,37859420.0
303060212,Nordeste,225,2033,10,36790480.0,27807750.0,37858916.0
303060212,Nordeste,226,2033,11,36721844.0,27798736.0,37846424.0
303060212,Nordeste,227,2033,12,36644324.0,27787654.0,37828744.0
303060212,Nordeste,228,2034,1,34447736.0,29084410.0,36207110.0
303060212,Nordeste,229,2034,2,35434412.0,29179204.0,36349028.0
303060212,Nordeste,230,2034,3,35947416.0,29328740.0,36430450.0
303060212,Nordeste,231,2034,4,36175630.0,29443360.0,36504940.0
303060212,Nordeste,232,2034,5,36267380.0,29505424.0,36576796.0
303060212,Nordeste,233,2034,6,36290424.0,29535774.0,36633628.0
303060212,Nordeste,234,2034,7,36285650.0,29541634.0,36669280.0
303060212,Nordeste,235,2034,8,36258876.0,29534366.0,36690412.0
303060212,Nordeste,236,2034,9,36226452.0,29522368.0,36699436.0
303060212,Nordeste,237,2034,10,36186536.0,29508970.0,36698596.0
303060212,Nordeste,238,2034,11,36142110.0,29495692.0,36693140.0
303060212,Nordeste,239,2034,12,36090864.0,29482528.0,36681664.0
303060212,Norte,120,2025,1,3536282.5,2009495.8,5508069.0
303060212,Norte,121,2025,2,3786146.2,2054416.5,5534845.0
303060212,Norte,122,2025,3,3974557.8,2110318.2,5545861.5
303060212,Norte,123,2025,4,4083829.2,2158406.5,5546412.0
303060212,Norte,124,2025,5,4139781.8,2196965.8,5544508.0
303060212,Norte,125,2025,6,4163974.2,2229099.8,5539877.5
303060212,Norte,126,2025,7,4171987.8,2257086.2,5535790.0
303060212,Norte,127,2025,8,4169887.5,2281548.0,5529364.0
303060212,Norte,128,2025,9,4161695.5,2303755.5,5518590.5
303060212,Norte,129,2025,10,4146498.8,2324134.5,5502787.5
303060212,Norte,130,2025,11,4125447.5,2341907.2,5480283.0
303060212,Norte,131,2025,12,4096873.8,2358009.5,5449529.0
303060212,Norte,132,2026,1,3307867.0,2239876.0,4647557.5
303060212,Norte,133,2026,2,3543801.0,2278825.5,4720224.0
303060212,Norte,134,2026,3,3770256.0,2340549.8,4778056.0
303060212,Norte,135,2026,4,3910069.5,2396312.5,4802496.5
303060212,Norte,136,2026,5,3977557.5,2439284.5,4813354.0
303060212,Norte,137,2026,6,4007370.0,2471849.2,4819615.0
303060212,Norte,138,2026,7,4017341.8,2496861.5,4822916.0
303060212,Norte,139,2026,8,4017564.2,2517558.2,4824130.5
303060212,Norte,140,2026,9,4012054.2,2534322.0,4822130.0
303060212,Norte,141,2026,10,4001889.5,2549229.8,4816656.0
303060212,Norte,142,2026,11,3987979.8,2561749.2,4808055.0
303060212,Norte,143,2026,12,3970644.2,2572572.8,4793788.5
303060212,Norte,144,2027,1,4662465.0,3107729.2,6242877.0
303060212,Norte,145,2027,2,5000797.5,3170232.8,6315833.5
303060212,Norte,146,2027,3,5244030.5,3246167.8,6352937.0
303060212,Norte,147,2027,4,5375315.5,3311051.8,6375277.5
303060212,Norte,148,2027,5,5437329.5,3361096.0,6393641.5
303060212,Norte,149,2027,6,5462005.5,3397940.5,6406410.0
303060212,Norte,150,2027,7,5467540.5,3426090.2,6415642.0
303060212,Norte,151,2027,8,5463417.5,3447913.8,6419087.5
303060212,Norte,152,2027,9,5452695.0,3465550.2,6418971.5
303060212,Norte,153,2027,10,5437137.5,3479492.5,6413617.0
303060212,Norte,154,2027,11,5416488.0,3492837.5,6401573.0
303060212,Norte,155,2027,12,5390922.0,3503162.2,6384751.5
303060212,Norte,156,2028,1,5426109.5,3752081.0,6879587.0
303060212,Norte,157,2028,2,5779986.5,3815819.2,6955061.0
303060212,Norte,158,2028,3,6012666.0,3891714.2,6993004.0
303060212,Norte,159,2028,4,6134770.5,3956137.5,7021793.5
303060212,Norte,160,2028,5,6190538.5,4006453.0,7046123.5
303060212,Norte,161,2028,6,6211609.0,4041782.8,7065240.5
303060212,Norte,162,2028,7,6216042.0,4068516.8,7080261.5
303060212,Norte,163,2028,8,6208334.5,4088088.0,7086531.0
303060212,Norte,164,2028,9,6196285.5,4103599.2,7089349.0
303060212,Norte,165,2028,10,6177317.0,4115411.5,7085280.0
303060212,Norte,166,2028,11,6155358.5,4126459.0,7076326.0
303060212,Norte,167,2028,12,6130068.5,4134688.0,7063657.5
303060212,Norte,168,2029,1,7110020.5,4834890.0,8946125.0
303060212,Norte,169,2029,2,7616403.0,4920310.0,9069466.0
303060212,Norte,170,2029,3,7936977.0,5018340.5,9132025.0
303060212,Norte,171,2029,4,8101829.5,5103608.5,9183062.0
303060212,Norte,172,2029,5,8175205.5,5169301.5,9225635.0
303060212,Norte,173,2029,6,8203391.5,5216338.0,9261725.0
303060212,Norte,174,2029,7,8206631.0,5249524.5,9284843.0
303060212,Norte,175,2029,8,8195290.5,5272267.5,9298063.0
303060212,Norte,176,2029,9,8177162.5,5291055.5,9305533.0
303060212,Norte,177,2029,10,8150932.5,5304312.5,9302356.0
303060212,Norte,178,2029,11,8121471.0,5314692.5,9294641.0
303060212,Norte,179,2029,12,8087100.5,5324646.5,9280116.0
303060212,Norte,180,2030,1,7015916.5,5638732.5,7915388.5
303060212,Norte,181,2030,2,7309515.5,5692667.0,7990847.5
303060212,Norte,182,2030,3,7484661.0,5755586.0,8029922.5
303060212,Norte,183,2030,4,7571992.5,5810311.5,8061366.0
303060212,Norte,184,2030,5,7610862.5,5849982.5,8089005.5
303060212,Norte,185,2030,6,7625211.0,5877708.5,8110070.0
303060212,Norte,186,2030,7,7626687.5,5897012.0,8124910.0
303060212,Norte,187,2030,8,7620856.0,5910124.0,8134663.0
303060212,Norte,188,2030,9,7610746.5,5918895.0,8139963.5
303060212,Norte,189,2030,10,7597308.5,5925763.0,8140165.5
303060212,Norte,190,2030,11,7582398.5,5931111.5,8139055.5
303060212,Norte,191,2030,12,7564363.0,5934959.0,8134438.5
303060212,Norte,192,2031,1,9566867.0,7150903.0,11052470.0
303060212,Norte,193,2031,2,10115539.0,7238543.0,11210686.0
303060212,Norte,194,2031,3,10437138.0,7342345.5,11298484.0
303060212,Norte,195,2031,4,10599215.0,7431983.5,11370278.0
303060212,Norte,196,2031,5,10671613.0,7498078.0,11431209.0
303060212,Norte,197,2031,6,10701353.0,7543846.0,11480612.0
303060212,Norte,198,2031,7,10705354.0,7573617.5,11512385.0
303060212,Norte,199,2031,8,10697128.0,7594064.0,11534893.0
303060212,Norte,200,2031,9,10678801.0,7608823.0,11546890.0
303060212,Norte,201,2031,10,10657090.0,7618233.0,11553256.0
303060212,Norte,202,2031,11,10630739.0,7626433.0,11554336.0
303060212,Norte,203,2031,12,10601480.0,7632923.5,11550392.0
303060212,Norte,204,2032,1,9274258.0,7735945.0,10051226.0
303060212,Norte,205,2032,2,9603907.0,7791802.0,10147502.0
303060212,Norte,206,2032,3,9792263.0,7859080.0,10205499.0
303060212,Norte,207,2032,4,9886417.0,7918053.5,10252675.0
303060212,Norte,208,2032,5,9929939.0,7959846.5,10290742.0
303060212,Norte,209,2032,6,9945976.0,7988562.0,10318336.0
303060212,Norte,210,2032,7,9948783.0,8007073.5,10338174.0
303060212,Norte,211,2032,8,9944306.0,8019224.0,10351651.0
303060212,Norte,212,2032,9,9935793.0,8027021.0,10360678.0
303060212,Norte,213,2032,10,9923937.0,8032840.5,10364789.0
303060212,Norte,214,2032,11,9910091.0,8036649.5,10366311.0
303060212,Norte,215,2032,12,9893981.0,8040267.5,10366450.0
303060212,Norte,216,2033,1,11607460.0,9420792.0,12633516.0
303060212,Norte,217,2033,2,12096721.0,9498465.0,12785143.0
303060212,Norte,218,2033,3,12379973.0,9589538.0,12881756.0
303060212,Norte,219,2033,4,12519957.0,9671573.0,12957605.0
303060212,Norte,220,2033,5,12583903.0,9730061.0,13017503.0
303060212,Norte,221,2033,6,12609250.0,9767752.0,13061276.0
303060212,Norte,222,2033,7,12616130.0,9793626.0,13093252.0
303060212,Norte,223,2033,8,12609106.0,9808750.0,13111571.0
303060212,Norte,224,2033,9,12598120.0,9818296.0,13126584.0
303060212,Norte,225,2033,10,12580374.0,9825059.0,13131967.0
303060212,Norte,226,2033,11,12562320.0,9828076.0,13136252.0
303060212,Norte,227,2033,12,12542232.0,9830232.0,13139809.0
303060212,Norte,228,2034,1,11689397.0,10086986.0,12346748.0
303060212,Norte,229,2034,2,12039361.0,10142819.0,12456075.0
303060212,Norte,230,2034,3,12236793.0,10211282.0,12526335.0
303060212,Norte,231,2034,4,12334837.0,10272073.0,12579655.0
303060212,Norte,232,2034,5,12379288.0,10313870.0,12622774.0
303060212,Norte,233,2034,6,12397908.0,10341566.0,12653580.0
303060212,Norte,234,2034,7,12402378.0,10358544.0,12674571.0
303060212,Norte,235,2034,8,12397601.0,10368289.0,12686858.0
303060212,Norte,236,2034,9,12389989.0,10373986.0,12696153.0
303060212,Norte,237,2034,10,12379761.0,10376855.0,12701845.0
303060212,Norte,238,2034,11,12367913.0,10378696.0,12706012.0
303060212,Norte,239,2034,12,12353932.0,10378617.0,12706934.0
303060212,Sudeste,120,2025,1,24701186.0,15770780.0,34161084.0
303060212,Sudeste,121,2025,2,25940296.0,16088366.0,34238510.0
303060212,Sudeste,122,2025,3,26817844.0,16422054.0,34185068.0
303060212,Sudeste,123,2025,4,27316334.0,16694795.0,34088188.0
303060212,Sudeste,124,2025,5,27552958.0,16910094.0,33994104.0
303060212,Sudeste,125,2025,6,27641440.0,17080502.0,33904490.0
303060212,Sudeste,126,2025,7,27657262.0,17215254.0,33834850.0
303060212,Sudeste,127,2025,8,27617516.0,17321376.0,33764320.0
303060212,Sudeste,128,2025,9,27538562.0,17399952.0,33690404.0
303060212,Sudeste,129,2025,10,27415296.0,17444346.0,33604470.0
303060212,Sudeste,130,2025,11,27259030.0,17465788.0,33500990.0
303060212,Sudeste,131,2025,12,27053040.0,17459094.0,33369424.0
303060212,Sudeste,132,2026,1,24327506.0,17054002.0,33588964.0
303060212,Sudeste,133,2026,2,26032686.0,17386382.0,34167990.0
303060212,Sudeste,134,2026,3,27569096.0,17851866.0,34421856.0
303060212,Sudeste,135,2026,4,28477456.0,18254132.0,34397772.0
303060212,Sudeste,136,2026,5,28899108.0,18546862.0,34313764.0
303060212,Sudeste,137,2026,6,29054524.0,18759546.0,34231852.0
303060212,Sudeste,138,2026,7,29080082.0,18914146.0,34155484.0
303060212,Sudeste,139,2026,8,29038848.0,19027618.0,34080252.0
303060212,Sudeste,140,2026,9,28948320.0,19111348.0,33998252.0
303060212,Sudeste,141,2026,10,28823418.0,19167200.0,33899310.0
303060212,Sudeste,142,2026,11,28668854.0,19200242.0,33781710.0
303060212,Sudeste,143,2026,12,28482236.0,19211342.0,33635508.0
303060212,Sudeste,144,2027,1,31747272.0,22090284.0,41268188.0
303060212,Sudeste,145,2027,2,33577500.0,22461020.0,41496772.0
303060212,Sudeste,146,2027,3,34793348.0,22904066.0,41437136.0
303060212,Sudeste,147,2027,4,35402390.0,23263556.0,41321120.0
303060212,Sudeste,148,2027,5,35641216.0,23533200.0,41229484.0
303060212,Sudeste,149,2027,6,35681756.0,23730668.0,41149740.0
303060212,Sudeste,150,2027,7,35622256.0,23873676.0,41067256.0
303060212,Sudeste,151,2027,8,35503892.0,23974886.0,40970400.0
303060212,Sudeste,152,2027,9,35352460.0,24046008.0,40848828.0
303060212,Sudeste,153,2027,10,35174150.0,24092422.0,40705332.0
303060212,Sudeste,154,2027,11,34968856.0,24117436.0,40537050.0
303060212,Sudeste,155,2027,12,34745536.0,24126636.0,40345292.0
303060212,Sudeste,156,2028,1,37561070.0,26174934.0,47492510.0
303060212,Sudeste,157,2028,2,39515544.0,26537428.0,47678664.0
303060212,Sudeste,158,2028,3,40714804.0,26980638.0,47578100.0
303060212,Sudeste,159,2028,4,41262840.0,27353196.0,47454844.0
303060212,Sudeste,160,2028,5,41441410.0,27633638.0,47369564.0
303060212,Sudeste,161,2028,6,41420780.0,27833168.0,47294456.0
303060212,Sudeste,162,2028,7,41318360.0,27978366.0,47206670.0
303060212,Sudeste,163,2028,8,41156810.0,28075444.0,47089500.0
303060212,Sudeste,164,2028,9,40968370.0,28142302.0,46949236.0
303060212,Sudeste,165,2028,10,40750156.0,28182640.0,46780116.0
303060212,Sudeste,166,2028,11,40510536.0,28202860.0,46581650.0
303060212,Sudeste,167,2028,12,40261344.0,28208992.0,46371028.0
303060212,Sudeste,168,2029,1,46585028.0,32267030.0,58015720.0
303060212,Sudeste,169,2029,2,48976164.0,32670994.0,58262676.0
303060212,Sudeste,170,2029,3,50351788.0,33191120.0,58159532.0
303060212,Sudeste,171,2029,4,50945420.0,33627428.0,58042836.0
303060212,Sudeste,172,2029,5,51112828.0,33956196.0,57968708.0
303060212,Sudeste,173,2029,6,51065570.0,34187484.0,57889044.0
303060212,Sudeste,174,2029,7,50916276.0,34346896.0,57788100.0
303060212,Sudeste,175,2029,8,50705296.0,34452860.0,57643124.0
303060212,Sudeste,176,2029,9,50458120.0,34521596.0,57474824.0
303060212,Sudeste,177,2029,10,50196930.0,34563500.0,57281220.0
303060212,Sudeste,178,2029,11,49912804.0,34587244.0,57051376.0
303060212,Sudeste,179,2029,12,49616184.0,34591004.0,56803490.0
303060212,Sudeste,180,2030,1,46756920.0,37358372.0,53008510.0
303060212,Sudeste,181,2030,2,48231492.0,37634000.0,53190716.0
303060212,Sudeste,182,2030,3,49024484.0,37977812.0,53161810.0
303060212,Sudeste,183,2030,4,49340904.0,38256190.0,53124504.0
303060212,Sudeste,184,2030,5,49417756.0,38458920.0,53116200.0
303060212,Sudeste,185,2030,6,49372816.0,38588244.0,53098572.0
303060212,Sudeste,186,2030,7,49277516.0,38674380.0,53065064.0
303060212,Sudeste,187,2030,8,49149664.0,38723316.0,53014276.0
303060212,Sudeste,188,2030,9,49008684.0,38751612.0,52938396.0
303060212,Sudeste,189,2030,10,48854876.0,38769284.0,52848200.0
303060212,Sudeste,190,2030,11,48696164.0,38775200.0,52745988.0
303060212,Sudeste,191,2030,12,48532972.0,38773424.0,52633228.0
303060212,Sudeste,192,2031,1,59899252.0,45437544.0,69010980.0
303060212,Sudeste,193,2031,2,62289520.0,45833060.0,69387930.0
303060212,Sudeste,194,2031,3,63544244.0,46318344.0,69422480.0
303060212,Sudeste,195,2031,4,64042876.0,46710304.0,69450424.0
303060212,Sudeste,196,2031,5,64174200.0,46981396.0,69507940.0
303060212,Sudeste,197,2031,6,64113516.0,47157450.0,69529416.0
303060212,Sudeste,198,2031,7,63976096.0,47270196.0,69532860.0
303060212,Sudeste,199,2031,8,63797696.0,47339940.0,69492430.0
303060212,Sudeste,200,2031,9,63590684.0,47381856.0,69416910.0
303060212,Sudeste,201,2031,10,63369720.0,47401560.0,69318880.0
303060212,Sudeste,202,2031,11,63139040.0,47407530.0,69198664.0
303060212,Sudeste,203,2031,12,62905236.0,47407800.0,69062456.0
303060212,Sudeste,204,2032,1,59432204.0,49285220.0,64874092.0
303060212,Sudeste,205,2032,2,61081588.0,49559250.0,65174476.0
303060212,Sudeste,206,2032,3,61918996.0,49891772.0,65253090.0
303060212,Sudeste,207,2032,4,62257100.0,50151852.0,65322200.0
303060212,Sudeste,208,2032,5,62347530.0,50329036.0,65393380.0
303060212,Sudeste,209,2032,6,62321492.0,50443012.0,65443790.0
303060212,Sudeste,210,2032,7,62243324.0,50513108.0,65474004.0
303060212,Sudeste,211,2032,8,62137750.0,50556772.0,65474004.0
303060212,Sudeste,212,2032,9,62013904.0,50578664.0,65452284.0
303060212,Sudeste,213,2032,10,61880270.0,50588020.0,65413220.0
303060212,Sudeste,214,2032,11,61745396.0,50594010.0,65361960.0
303060212,Sudeste,215,2032,12,61603650.0,50589856.0,65299780.0
303060212,Sudeste,216,2033,1,70037064.0,57741610.0,76112870.0
303060212,Sudeste,217,2033,2,72139920.0,58040736.0,76535630.0
303060212,Sudeste,218,2033,3,73205970.0,58406988.0,76691690.0
303060212,Sudeste,219,2033,4,73638560.0,58700040.0,76829020.0
303060212,Sudeste,220,2033,5,73769150.0,58896070.0,76962930.0
303060212,Sudeste,221,2033,6,73748056.0,59014480.0,77062824.0
303060212,Sudeste,222,2033,7,73672696.0,59088028.0,77123256.0
303060212,Sudeste,223,2033,8,73559384.0,59128388.0,77154150.0
303060212,Sudeste,224,2033,9,73421590.0,59143950.0,77156360.0
303060212,Sudeste,225,2033,10,73277780.0,59149590.0,77137530.0
303060212,Sudeste,226,2033,11,73129350.0,59145532.0,77099280.0
303060212,Sudeste,227,2033,12,72969130.0,59138988.0,77052090.0
303060212,Sudeste,228,2034,1,71239930.0,61857028.0,75311410.0
303060212,Sudeste,229,2034,2,72862870.0,62076156.0,75649010.0
303060212,Sudeste,230,2034,3,73672270.0,62336348.0,75804280.0
303060212,Sudeste,231,2034,4,74007330.0,62534268.0,75940600.0
303060212,Sudeste,232,2034,5,74115390.0,62670270.0,76068180.0
303060212,Sudeste,233,2034,6,74113550.0,62750532.0,76161660.0
303060212,Sudeste,234,2034,7,74063540.0,62789680.0,76223140.0
303060212,Sudeste,235,2034,8,73990670.0,62810164.0,76262550.0
303060212,Sudeste,236,2034,9,73904500.0,62816030.0,76282040.0
303060212,Sudeste,237,2034,10,73807160.0,62807884.0,76275350.0
303060212,Sudeste,238,2034,11,73705450.0,62801416.0,76263416.0
303060212,Sudeste,239,2034,12,73603730.0,62791236.0,76247860.0
303060212,Sul,120,2025,1,9600904.0,6817839.0,12679625.0
303060212,Sul,121,2025,2,10268136.0,6834901.5,13058960.0
303060212,Sul,122,2025,3,10827269.0,6935693.0,13328112.0
303060212,Sul,123,2025,4,11123571.0,7042301.0,13415489.0
303060212,Sul,124,2025,5,11204401.0,7126605.0,13391561.0
303060212,Sul,125,2025,6,11182625.0,7179589.0,13334366.0
303060212,Sul,126,2025,7,11121895.0,7205819.5,13278859.0
303060212,Sul,127,2025,8,11047854.0,7211065.0,13231783.0
303060212,Sul,128,2025,9,10967567.0,7201856.0,13193880.0
303060212,Sul,129,2025,10,10880307.0,7183417.5,13156839.0
303060212,Sul,130,2025,11,10788061.0,7159575.5,13116523.0
303060212,Sul,131,2025,12,10685382.0,7133398.0,13067031.0
303060212,Sul,132,2026,1,9854637.0,7313357.0,13214759.0
303060212,Sul,133,2026,2,10560652.0,7351509.5,13654436.0
303060212,Sul,134,2026,3,11369042.0,7495776.0,14054835.0
303060212,Sul,135,2026,4,11911723.0,7655770.5,14210369.0
303060212,Sul,136,2026,5,12136078.0,7783766.0,14185346.0
303060212,Sul,137,2026,6,12179883.0,7871246.0,14115038.0
303060212,Sul,138,2026,7,12152384.0,7924066.5,14049796.0
303060212,Sul,139,2026,8,12099351.0,7952168.0,14000120.0
303060212,Sul,140,2026,9,12038190.0,7964463.0,13957008.0
303060212,Sul,141,2026,10,11974412.0,7966992.5,13919497.0
303060212,Sul,142,2026,11,11907520.0,7962814.5,13879226.0
303060212,Sul,143,2026,12,11834861.0,7955376.5,13834798.0
303060212,Sul,144,2027,1,13318023.0,9509831.0,16612621.0
303060212,Sul,145,2027,2,14022088.0,9566411.0,16743651.0
303060212,Sul,146,2027,3,14469680.0,9681761.0,16753554.0
303060212,Sul,147,2027,4,14658127.0,9785784.0,16712510.0
303060212,Sul,148,2027,5,14692528.0,9860654.0,16665812.0
303060212,Sul,149,2027,6,14658909.0,9910980.0,16617026.0
303060212,Sul,150,2027,7,14600981.0,9940381.0,16570943.0
303060212,Sul,151,2027,8,14536319.0,9955902.0,16526564.0
303060212,Sul,152,2027,9,14463307.0,9960460.0,16476928.0
303060212,Sul,153,2027,10,14387148.0,9959074.0,16423683.0
303060212,Sul,154,2027,11,14306969.0,9952446.0,16366394.0
303060212,Sul,155,2027,12,14224930.0,9943946.0,16304390.0
303060212,Sul,156,2028,1,15913582.0,11376092.0,19510974.0
303060212,Sul,157,2028,2,16613128.0,11424473.0,19538196.0
303060212,Sul,158,2028,3,17014234.0,11541121.0,19470080.0
303060212,Sul,159,2028,4,17172980.0,11644514.0,19397098.0
303060212,Sul,160,2028,5,17193988.0,11719222.0,19339836.0
303060212,Sul,161,2028,6,17149970.0,11765764.0,19285134.0
303060212,Sul,162,2028,7,17080762.0,11793962.0,19233560.0
303060212,Sul,163,2028,8,16998114.0,11805620.0,19173308.0
303060212,Sul,164,2028,9,16912352.0,11809134.0,19109928.0
303060212,Sul,165,2028,10,16823938.0,11804156.0,19043740.0
303060212,Sul,166,2028,11,16730945.0,11795424.0,18972028.0
303060212,Sul,167,2028,12,16637417.0,11784630.0,18897812.0
303060212,Sul,168,2029,1,19696808.0,13929695.0,24112834.0
303060212,Sul,169,2029,2,20528136.0,13982507.0,24092102.0
303060212,Sul,170,2029,3,20995956.0,14127887.0,23975436.0
303060212,Sul,171,2029,4,21177508.0,14261769.0,23869896.0
303060212,Sul,172,2029,5,21206368.0,14359732.0,23794076.0
303060212,Sul,173,2029,6,21157684.0,14422425.0,23724378.0
303060212,Sul,174,2029,7,21079258.0,14460273.0,23651998.0
303060212,Sul,175,2029,8,20986588.0,14479951.0,23580466.0
303060212,Sul,176,2029,9,20886234.0,14485033.0,23504714.0
303060212,Sul,177,2029,10,20786286.0,14483348.0,23425898.0
303060212,Sul,178,2029,11,20682078.0,14473351.0,23342804.0
303060212,Sul,179,2029,12,20577256.0,14462699.0,23259562.0
303060212,Sul,180,2030,1,19914852.0,15892834.0,22701046.0
303060212,Sul,181,2030,2,20462930.0,15926670.0,22702474.0
303060212,Sul,182,2030,3,20761402.0,16031390.0,22645042.0
303060212,Sul,183,2030,4,20880460.0,16126616.0,22596892.0
303060212,Sul,184,2030,5,20902176.0,16195416.0,22565580.0
303060212,Sul,185,2030,6,20880698.0,16238813.0,22537750.0
303060212,Sul,186,2030,7,20838804.0,16263982.0,22508538.0
303060212,Sul,187,2030,8,20785294.0,16277234.0,22473276.0
303060212,Sul,188,2030,9,20730854.0,16280184.0,22436570.0
303060212,Sul,189,2030,10,20672968.0,16277358.0,22395738.0
303060212,Sul,190,2030,11,20615046.0,16274160.0,22354896.0
303060212,Sul,191,2030,12,20558306.0,16268139.0,22314382.0
303060212,Sul,192,2031,1,25174204.0,19402832.0,29219580.0
303060212,Sul,193,2031,2,25997456.0,19458312.0,29262134.0
303060212,Sul,194,2031,3,26446778.0,19607746.0,29212894.0
303060212,Sul,195,2031,4,26627678.0,19739834.0,29168464.0
303060212,Sul,196,2031,5,26670172.0,19834184.0,29142604.0
303060212,Sul,197,2031,6,26646780.0,19894390.0,29117824.0
303060212,Sul,198,2031,7,26590678.0,19928910.0,29084576.0
303060212,Sul,199,2031,8,26526546.0,19947356.0,29045826.0
303060212,Sul,200,2031,9,26449450.0,19952454.0,28994404.0
303060212,Sul,201,2031,10,26373938.0,19951694.0,28944286.0
303060212,Sul,202,2031,11,26295980.0,19946252.0,28887922.0
303060212,Sul,203,2031,12,26225104.0,19939518.0,28837770.0
303060212,Sul,204,2032,1,25229050.0,21034638.0,27953084.0
303060212,Sul,205,2032,2,25829360.0,21084364.0,28019274.0
303060212,Sul,206,2032,3,26153226.0,21199330.0,28014038.0
303060212,Sul,207,2032,4,26287054.0,21299032.0,28005916.0
303060212,Sul,208,2032,5,26322476.0,21367838.0,28001164.0
303060212,Sul,209,2032,6,26309674.0,21413372.0,27991764.0
303060212,Sul,210,2032,7,26277128.0,21439078.0,27976444.0
303060212,Sul,211,2032,8,26235762.0,21451676.0,27956602.0
303060212,Sul,212,2032,9,26189514.0,21456424.0,27928676.0
303060212,Sul,213,2032,10,26140160.0,21456302.0,27897636.0
303060212,Sul,214,2032,11,26095424.0,21454336.0,27868014.0
303060212,Sul,215,2032,12,26049474.0,21450080.0,27835024.0
303060212,Sul,216,2033,1,29380418.0,24531266.0,32476156.0
303060212,Sul,217,2033,2,30115100.0,24598314.0,32591078.0
303060212,Sul,218,2033,3,30511900.0,24733858.0,32615952.0
303060212,Sul,219,2033,4,30675580.0,24846580.0,32625844.0
303060212,Sul,220,2033,5,30722540.0,24928940.0,32636238.0
303060212,Sul,221,2033,6,30715334.0,24980964.0,32639350.0
303060212,Sul,222,2033,7,30684124.0,25009234.0,32632566.0
303060212,Sul,223,2033,8,30638742.0,25025602.0,32612842.0
303060212,Sul,224,2033,9,30591268.0,25032668.0,32587782.0
303060212,Sul,225,2033,10,30541362.0,25033622.0,32559204.0
303060212,Sul,226,2033,11,30490840.0,25031714.0,32526492.0
303060212,Sul,227,2033,12,30443364.0,25028132.0,32496792.0
303060212,Sul,228,2034,1,29923174.0,26240966.0,32131244.0
303060212,Sul,229,2034,2,30500320.0,26300946.0,32247156.0
303060212,Sul,230,2034,3,30809094.0,26406252.0,32289994.0
303060212,Sul,231,2034,4,30936994.0,26495500.0,32312422.0
303060212,Sul,232,2034,5,30978326.0,26557074.0,32333938.0
303060212,Sul,233,2034,6,30976556.0,26597678.0,32343868.0
303060212,Sul,234,2034,7,30955646.0,26621432.0,32345226.0
303060212,Sul,235,2034,8,30924486.0,26633264.0,32336466.0
303060212,Sul,236,2034,9,30890766.0,26639920.0,32323518.0
303060212,Sul,237,2034,10,30856730.0,26640988.0,32305212.0
303060212,Sul,238,2034,11,30821968.0,26640122.0,32285008.0
303060212,Sul,239,2034,12,30788946.0,26638548.0,32265430.0
303140151,Centro-Oeste,120,2025,1,9748395.0,7138706.0,13419687.0
303140151,Centro-Oeste,121,2025,2,10071434.0,7133670.0,13361454.0
303140151,Centro-Oeste,122,2025,3,10272249.0,7197406.5,13254188.0
303140151,Centro-Oeste,123,2025,4,10366608.0,7268835.5,13135875.0
303140151,Centro-Oeste,124,2025,5,10390580.0,7327341.0,13023538.0
303140151,Centro-Oeste,125,2025,6,10376459.0,7366823.5,12916619.0
303140151,Centro-Oeste,126,2025,7,10343835.0,7392871.0,12819378.0
303140151,Centro-Oeste,127,2025,8,10297339.0,7401661.0,12723765.0
303140151,Centro-Oeste,128,2025,9,10245950.0,7401378.5,12635758.0
303140151,Centro-Oeste,129,2025,10,10187315.0,7392363.0,12549555.0
303140151,Centro-Oeste,130,2025,11,10126021.0,7377376.0,12467531.0
303140151,Centro-Oeste,131,2025,12,10061066.0,7357106.5,12387460.0
303140151,Centro-Oeste,132,2026,1,10179934.0,7974776.5,15123801.0
303140151,Centro-Oeste,133,2026,2,10896590.0,7949870.0,15403423.0
303140151,Centro-Oeste,134,2026,3,11600930.0,8068450.0,15510944.0
303140151,Centro-Oeste,135,2026,4,12034058.0,8241029.5,15448439.0
303140151,Centro-Oeste,136,2026,5,12234412.0,8392813.0,15345331.0
303140151,Centro-Oeste,137,2026,6,12306332.0,8499045.0,15253877.0
303140151,Centro-Oeste,138,2026,7,12310698.0,8569226.0,15166843.0
303140151,Centro-Oeste,139,2026,8,12284498.0,8608238.0,15092045.0
303140151,Centro-Oeste,140,2026,9,12241507.0,8629511.0,15019106.0
303140151,Centro-Oeste,141,2026,10,12192341.0,8637901.0,14947631.0
303140151,Centro-Oeste,142,2026,11,12135684.0,8637868.0,14878654.0
