PROC_REA,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
303140151,236,2034,9,118909580.0,117473160.0,121602280.0
303140151,237,2034,10,118902340.0,117463300.0,121603200.0
303140151,238,2034,11,118892800.0,117454104.0,121599730.0
303140151,239,2034,12,118880330.0,117444480.0,121593000.0
303160063,120,2025,1,38813604.0,32653486.0,47931784.0
303160063,121,2025,2,38947310.0,32760224.0,47946870.0
303160063,122,2025,3,39069556.0,32867060.0,47921548.0
303160063,123,2025,4,39180970.0,32964496.0,47884180.0
303160063,124,2025,5,39281388.0,33043058.0,47860800.0
303160063,125,2025,6,39363736.0,33099010.0,47855692.0
303160063,126,2025,7,39419264.0,33126672.0,47872944.0
303160063,127,2025,8,39449950.0,33132298.0,47895504.0
303160063,128,2025,9,39459132.0,33123890.0,47913504.0
303160063,129,2025,10,39456496.0,33107658.0,47927852.0
303160063,130,2025,11,39442652.0,33090108.0,47925844.0
303160063,131,2025,12,39429412.0,33072568.0,47927030.0
303160063,132,2026,1,40370770.0,35218660.0,48977664.0
303160063,133,2026,2,40539212.0,35332030.0,49052080.0
303160063,134,2026,3,40692990.0,35447590.0,49082308.0
303160063,135,2026,4,40830370.0,35549900.0,49092044.0
303160063,136,2026,5,40952428.0,35638364.0,49093732.0
303160063,137,2026,6,41051904.0,35699590.0,49105908.0
303160063,138,2026,7,41126516.0,35736724.0,49131480.0
303160063,139,2026,8,41174080.0,35750900.0,49156976.0
303160063,140,2026,9,41197332.0,35751036.0,49173484.0
303160063,141,2026,10,41208256.0,35745380.0,49178172.0
303160063,142,2026,11,41209510.0,35734132.0,49178920.0
303160063,143,2026,12,41203932.0,35721730.0,49174324.0
303160063,144,2027,1,40123124.0,37611756.0,44230416.0
303160063,145,2027,2,40184164.0,37670844.0,44291624.0
303160063,146,2027,3,40254204.0,37730670.0,44328132.0
303160063,147,2027,4,40325828.0,37784324.0,44352404.0
303160063,148,2027,5,40391570.0,37829030.0,44369156.0
303160063,149,2027,6,40447536.0,37861300.0,44388290.0
303160063,150,2027,7,40490760.0,37879140.0,44411916.0
303160063,151,2027,8,40518730.0,37885064.0,44430976.0
303160063,152,2027,9,40535268.0,37885350.0,44444028.0
303160063,153,2027,10,40543700.0,37881308.0,44450730.0
303160063,154,2027,11,40548028.0,37876396.0,44454290.0
303160063,155,2027,12,40547252.0,37869532.0,44453268.0
303160063,156,2028,1,41011836.0,39109292.0,44332360.0
303160063,157,2028,2,41063810.0,39148324.0,44384560.0
303160063,158,2028,3,41121652.0,39189940.0,44419200.0
303160063,159,2028,4,41178240.0,39226504.0,44444790.0
303160063,160,2028,5,41231132.0,39258544.0,44466076.0
303160063,161,2028,6,41275120.0,39279364.0,44488896.0
303160063,162,2028,7,41310090.0,39291730.0,44512830.0
303160063,163,2028,8,41334284.0,39295476.0,44536012.0
303160063,164,2028,9,41348396.0,39293900.0,44549948.0
303160063,165,2028,10,41355260.0,39290080.0,44557852.0
303160063,166,2028,11,41358416.0,39284830.0,44561170.0
303160063,167,2028,12,41359440.0,39280336.0,44561504.0
303160063,168,2029,1,41247732.0,39804130.0,43916856.0
303160063,169,2029,2,41290944.0,39828508.0,43958676.0
303160063,170,2029,3,41336884.0,39856320.0,43987700.0
303160063,171,2029,4,41383036.0,39882940.0,44012704.0
303160063,172,2029,5,41423150.0,39903936.0,44033024.0
303160063,173,2029,6,41459036.0,39919540.0,44055456.0
303160063,174,2029,7,41486724.0,39927764.0,44078484.0
303160063,175,2029,8,41504850.0,39928910.0,44098250.0
303160063,176,2029,9,41515852.0,39926470.0,44111708.0
303160063,177,2029,10,41522744.0,39923884.0,44119784.0
303160063,178,2029,11,41524644.0,39919620.0,44122310.0
303160063,179,2029,12,41524804.0,39914896.0,44123908.0
303160063,180,2030,1,41281416.0,40536040.0,42713616.0
303160063,181,2030,2,41303628.0,40545170.0,42734396.0
303160063,182,2030,3,41327268.0,40557388.0,42750616.0
303160063,183,2030,4,41349896.0,40568530.0,42763990.0
303160063,184,2030,5,41370564.0,40578510.0,42775824.0
303160063,185,2030,6,41388010.0,40584628.0,42788470.0
303160063,186,2030,7,41402064.0,40587492.0,42802348.0
303160063,187,2030,8,41410908.0,40586716.0,42813616.0
303160063,188,2030,9,41416360.0,40584784.0,42821540.0
303160063,189,2030,10,41418412.0,40581840.0,42826028.0
303160063,190,2030,11,41419360.0,40578668.0,42828400.0
303160063,191,2030,12,41419360.0,40576424.0,42829300.0
303160063,192,2031,1,41432556.0,41045410.0,42201896.0
303160063,193,2031,2,41445044.0,41049244.0,42213090.0
303160063,194,2031,3,41457692.0,41054256.0,42222188.0
303160063,195,2031,4,41469396.0,41059188.0,42229436.0
303160063,196,2031,5,41479840.0,41063576.0,42236204.0
303160063,197,2031,6,41488940.0,41066550.0,42243452.0
303160063,198,2031,7,41495744.0,41067336.0,42250788.0
303160063,199,2031,8,41500180.0,41066396.0,42256990.0
303160063,200,2031,9,41502870.0,41064828.0,42261748.0
303160063,201,2031,10,41503980.0,41062870.0,42264170.0
303160063,202,2031,11,41504136.0,41061224.0,42265376.0
303160063,203,2031,12,41503740.0,41059188.0,42265776.0
303160063,204,2032,1,41522348.0,41144484.0,42304896.0
303160063,205,2032,2,41535732.0,41147070.0,42316190.0
303160063,206,2032,3,41548412.0,41151156.0,42325476.0
303160063,207,2032,4,41560064.0,41155390.0,42333228.0
303160063,208,2032,5,41570290.0,41159004.0,42340412.0
303160063,209,2032,6,41578536.0,41161044.0,42347604.0
303160063,210,2032,7,41585356.0,41161516.0,42355680.0
303160063,211,2032,8,41589560.0,41160104.0,42362388.0
303160063,212,2032,9,41591784.0,41158220.0,42366748.0
303160063,213,2032,10,41592816.0,41156100.0,42369576.0
303160063,214,2032,11,41592972.0,41154136.0,42370950.0
303160063,215,2032,12,41592500.0,41152252.0,42371276.0
303160063,216,2033,1,41494240.0,41391956.0,41710150.0
303160063,217,2033,2,41498040.0,41392504.0,41713332.0
303160063,218,2033,3,41501364.0,41393296.0,41715800.0
303160063,219,2033,4,41504372.0,41394244.0,41717868.0
303160063,220,2033,5,41507064.0,41395110.0,41719860.0
303160063,221,2033,6,41509280.0,41395508.0,41721930.0
303160063,222,2033,7,41510864.0,41395348.0,41723996.0
303160063,223,2033,8,41511972.0,41394956.0,41725984.0
303160063,224,2033,9,41512530.0,41394244.0,41727100.0
303160063,225,2033,10,41512690.0,41393612.0,41727896.0
303160063,226,2033,11,41512610.0,41392904.0,41728212.0
303160063,227,2033,12,41512370.0,41392348.0,41728212.0
303160063,228,2034,1,41546828.0,41470980.0,41710788.0
303160063,229,2034,2,41549680.0,41471136.0,41713176.0
303160063,230,2034,3,41552216.0,41471692.0,41715004.0
303160063,231,2034,4,41554356.0,41472244.0,41716516.0
303160063,232,2034,5,41556260.0,41472720.0,41718028.0
303160063,233,2034,6,41557844.0,41472956.0,41719620.0
303160063,234,2034,7,41558950.0,41472720.0,41721212.0
303160063,235,2034,8,41559668.0,41472244.0,41722644.0
303160063,236,2034,9,41559984.0,41471692.0,41723520.0
303160063,237,2034,10,41560064.0,41471136.0,41724156.0
303160063,238,2034,11,41559904.0,41470508.0,41724396.0
303160063,239,2034,12,41559744.0,41470030.0,41724396.0
310010039,120,2025,1,34995948.0,32555416.0,41503424.0
310010039,121,2025,2,35087176.0,32604694.0,41701004.0
310010039,122,2025,3,35201400.0,32649314.0,41943664.0
310010039,123,2025,4,35331628.0,32691438.0,42205600.0
310010039,124,2025,5,35461996.0,32727250.0,42459376.0
310010039,125,2025,6,35584228.0,32757286.0,42688290.0
310010039,126,2025,7,35696800.0,32780538.0,42897564.0
310010039,127,2025,8,35802284.0,32802928.0,43081476.0
310010039,128,2025,9,35904656.0,32824398.0,43253644.0
310010039,129,2025,10,36005676.0,32849388.0,43415396.0
310010039,130,2025,11,36102636.0,32874146.0,43564210.0
310010039,131,2025,12,36196890.0,32899048.0,43705196.0
310010039,132,2026,1,36652012.0,32940990.0,45004904.0
310010039,133,2026,2,36540052.0,32829218.0,44920344.0
310010039,134,2026,3,36463744.0,32726000.0,44882920.0
310010039,135,2026,4,36410990.0,32633812.0,44855364.0
310010039,136,2026,5,36373096.0,32546660.0,44839710.0
310010039,137,2026,6,36338010.0,32460054.0,44819016.0
310010039,138,2026,7,36301500.0,32374112.0,44796540.0
310010039,139,2026,8,36271188.0,32300036.0,44772620.0
310010039,140,2026,9,36245460.0,32236580.0,44750256.0
310010039,141,2026,10,36231636.0,32187980.0,44737370.0
310010039,142,2026,11,36221824.0,32146690.0,44724310.0
310010039,143,2026,12,36212910.0,32110228.0,44711604.0
310010039,144,2027,1,36787604.0,33884510.0,42813290.0
310010039,145,2027,2,36706228.0,33851570.0,42804800.0
310010039,146,2027,3,36674460.0,33824010.0,42815330.0
310010039,147,2027,4,36669492.0,33791896.0,42832236.0
310010039,148,2027,5,36678096.0,33754660.0,42857080.0
310010039,149,2027,6,36684180.0,33706540.0,42875644.0
310010039,150,2027,7,36679076.0,33644684.0,42889384.0
310010039,151,2027,8,36658164.0,33573210.0,42883820.0
310010039,152,2027,9,36628390.0,33502332.0,42861090.0
310010039,153,2027,10,36589144.0,33429116.0,42826520.0
310010039,154,2027,11,36543670.0,33356636.0,42780476.0
310010039,155,2027,12,36498604.0,33290090.0,42733824.0
310010039,156,2028,1,36343068.0,34041016.0,41311268.0
310010039,157,2028,2,36305172.0,34018040.0,41323250.0
310010039,158,2028,3,36293950.0,33995788.0,41340196.0
310010039,159,2028,4,36299770.0,33971810.0,41361810.0
310010039,160,2028,5,36307870.0,33939490.0,41380110.0
310010039,161,2028,6,36308290.0,33894788.0,41393692.0
310010039,162,2028,7,36297140.0,33839044.0,41398110.0
310010039,163,2028,8,36272916.0,33775336.0,41389348.0
310010039,164,2028,9,36235988.0,33707052.0,41362750.0
310010039,165,2028,10,36190676.0,33639100.0,41321750.0
310010039,166,2028,11,36141840.0,33573530.0,41273544.0
310010039,167,2028,12,36087972.0,33507444.0,41219184.0
310010039,168,2029,1,36574004.0,34467120.0,41365670.0
310010039,169,2029,2,36550016.0,34437420.0,41380270.0
310010039,170,2029,3,36547856.0,34413716.0,41396772.0
310010039,171,2029,4,36551412.0,34384124.0,41412570.0
310010039,172,2029,5,36552316.0,34346172.0,41423784.0
310010039,173,2029,6,36544160.0,34297210.0,41426390.0
310010039,174,2029,7,36523468.0,34237864.0,41420388.0
310010039,175,2029,8,36486980.0,34169360.0,41397640.0
310010039,176,2029,9,36439760.0,34098460.0,41359520.0
310010039,177,2029,10,36386144.0,34027900.0,41310480.0
310010039,178,2029,11,36327960.0,33960148.0,41251588.0
310010039,179,2029,12,36266480.0,33894788.0,41185624.0
310010039,180,2030,1,36494012.0,36108836.0,37367708.0
310010039,181,2030,2,36492548.0,36101260.0,37371060.0
310010039,182,2030,3,36492756.0,36094096.0,37374836.0
310010039,183,2030,4,36492412.0,36086116.0,37376190.0
310010039,184,2030,5,36490390.0,36075930.0,37376476.0
310010039,185,2030,6,36485800.0,36063268.0,37375050.0
310010039,186,2030,7,36477932.0,36047730.0,37371770.0
310010039,187,2030,8,36467012.0,36030680.0,37365212.0
310010039,188,2030,9,36454080.0,36013230.0,37355664.0
310010039,189,2030,10,36439620.0,35996060.0,37343556.0
310010039,190,2030,11,36424332.0,35979450.0,37329452.0
310010039,191,2030,12,36408980.0,35964080.0,37314650.0
310010039,192,2031,1,36551620.0,36404188.0,36895464.0
310010039,193,2031,2,36553016.0,36401970.0,36898280.0
310010039,194,2031,3,36554616.0,36400160.0,36900676.0
310010039,195,2031,4,36555732.0,36397732.0,36902644.0
310010039,196,2031,5,36555940.0,36394540.0,36904052.0
310010039,197,2031,6,36554828.0,36390028.0,36904684.0
310010039,198,2031,7,36552316.0,36384264.0,36904544.0
310010039,199,2031,8,36548416.0,36377468.0,36903210.0
310010039,200,2031,9,36543396.0,36370320.0,36900252.0
310010039,201,2031,10,36537612.0,36363176.0,36896240.0
310010039,202,2031,11,36531410.0,36356036.0,36891172.0
310010039,203,2031,12,36524856.0,36349100.0,36885684.0
310010039,204,2032,1,36569404.0,36443096.0,36872670.0
310010039,205,2032,2,36571840.0,36441496.0,36875836.0
310010039,206,2032,3,36574004.0,36440176.0,36878508.0
310010039,207,2032,4,36575470.0,36438436.0,36880760.0
310010039,208,2032,5,36576100.0,36436004.0,36882380.0
310010039,209,2032,6,36575610.0,36432530.0,36883788.0
310010039,210,2032,7,36573936.0,36427876.0,36884492.0
310010039,211,2032,8,36570730.0,36422108.0,36884068.0
310010039,212,2032,9,36566540.0,36415996.0,36882240.0
310010039,213,2032,10,36561588.0,36409676.0,36879284.0
310010039,214,2032,11,36556220.0,36403356.0,36875556.0
310010039,215,2032,12,36550504.0,36397108.0,36871196.0
310010039,216,2033,1,36524510.0,36425096.0,36764736.0
310010039,217,2033,2,36526320.0,36423850.0,36767260.0
310010039,218,2033,3,36527990.0,36422944.0,36769364.0
310010039,219,2033,4,36529320.0,36421828.0,36771330.0
310010039,220,2033,5,36529870.0,36420024.0,36772800.0
310010039,221,2033,6,36529664.0,36417590.0,36774064.0
310010039,222,2033,7,36528550.0,36414188.0,36775044.0
310010039,223,2033,8,36526252.0,36409884.0,36775116.0
310010039,224,2033,9,36523260.0,36405228.0,36774270.0
310010039,225,2033,10,36519564.0,36400510.0,36772520.0
310010039,226,2033,11,36515590.0,36395720.0,36769996.0
310010039,227,2033,12,36511210.0,36390860.0,36766908.0
310010039,228,2034,1,36560750.0,36509468.0,36687892.0
310010039,229,2034,2,36562010.0,36508976.0,36689290.0
310010039,230,2034,3,36563124.0,36508560.0,36690550.0
310010039,231,2034,4,36563892.0,36508004.0,36691600.0
310010039,232,2034,5,36564308.0,36507170.0,36692508.0
310010039,233,2034,6,36564240.0,36505916.0,36693348.0
310010039,234,2034,7,36563684.0,36504176.0,36693908.0
310010039,235,2034,8,36562636.0,36502016.0,36694188.0
310010039,236,2034,9,36561172.0,36499716.0,36693908.0
310010039,237,2034,10,36559360.0,36497284.0,36693140.0
310010039,238,2034,11,36557268.0,36494850.0,36692020.0
310010039,239,2034,12,36555104.0,36492340.0,36690550.0
411010034,120,2025,1,41150760.0,37407212.0,46954340.0
411010034,121,2025,2,41243720.0,37455976.0,47039856.0
411010034,122,2025,3,41329476.0,37499868.0,47114116.0
411010034,123,2025,4,41407036.0,37534140.0,47184532.0
411010034,124,2025,5,41476516.0,37555770.0,47255500.0
411010034,125,2025,6,41532012.0,37557776.0,47333530.0
411010034,126,2025,7,41562364.0,37541588.0,47402916.0
411010034,127,2025,8,41570690.0,37519972.0,47451764.0
411010034,128,2025,9,41568784.0,37503730.0,47482096.0
411010034,129,2025,10,41561252.0,37495216.0,47491788.0
411010034,130,2025,11,41553410.0,37494070.0,47491060.0
411010034,131,2025,12,41550630.0,37500224.0,47490340.0
411010034,132,2026,1,41595750.0,37610180.0,47600524.0
411010034,133,2026,2,41637900.0,37584076.0,47684760.0
411010034,134,2026,3,41672780.0,37558420.0,47749744.0
411010034,135,2026,4,41706092.0,37536864.0,47803144.0
411010034,136,2026,5,41744216.0,37519468.0,47861896.0
411010034,137,2026,6,41784680.0,37506092.0,47925660.0
411010034,138,2026,7,41824628.0,37500080.0,47990332.0
411010034,139,2026,8,41860944.0,37511240.0,48034290.0
411010034,140,2026,9,41882828.0,37528772.0,48049590.0
411010034,141,2026,10,41896330.0,37551110.0,48042628.0
411010034,142,2026,11,41899684.0,37573180.0,48020732.0
411010034,143,2026,12,41898004.0,37594900.0,47990056.0
411010034,144,2027,1,42349944.0,38472716.0,48192224.0
411010034,145,2027,2,42396576.0,38539108.0,48237652.0
411010034,146,2027,3,42461970.0,38596564.0,48272444.0
411010034,147,2027,4,42531108.0,38639356.0,48303110.0
411010034,148,2027,5,42595972.0,38662876.0,48348004.0
411010034,149,2027,6,42652476.0,38671060.0,48407796.0
411010034,150,2027,7,42688124.0,38659110.0,48473020.0
411010034,151,2027,8,42697816.0,38634050.0,48521216.0
411010034,152,2027,9,42683156.0,38602970.0,48542136.0
411010034,153,2027,10,42653780.0,38569550.0,48540656.0
411010034,154,2027,11,42614176.0,38533892.0,48524920.0
411010034,155,2027,12,42571364.0,38500684.0,48500584.0
411010034,156,2028,1,43120692.0,39097956.0,49697068.0
411010034,157,2028,2,43176740.0,39157212.0,49742780.0
411010034,158,2028,3,43244732.0,39204890.0,49774856.0
411010034,159,2028,4,43309284.0,39232416.0,49809428.0
411010034,160,2028,5,43365160.0,39241850.0,49855144.0
411010034,161,2028,6,43407780.0,39230400.0,49917376.0
411010034,162,2028,7,43429148.0,39197784.0,49988548.0
411010034,163,2028,8,43424756.0,39152956.0,50045504.0
411010034,164,2028,9,43396190.0,39103104.0,50067364.0
411010034,165,2028,10,43350444.0,39053016.0,50063256.0
411010034,166,2028,11,43301024.0,39007600.0,50043110.0
411010034,167,2028,12,43242012.0,38960016.0,50008860.0
411010034,168,2029,1,44103630.0,40182096.0,50941148.0
411010034,169,2029,2,44162892.0,40223428.0,50984692.0
411010034,170,2029,3,44224424.0,40255356.0,51015530.0
411010034,171,2029,4,44279710.0,40270100.0,51047844.0
411010034,172,2029,5,44320610.0,40264804.0,51085540.0
411010034,173,2029,6,44344284.0,40234860.0,51141890.0
411010034,174,2029,7,44349270.0,40185316.0,51209140.0
411010034,175,2029,8,44326780.0,40121596.0,51256240.0
411010034,176,2029,9,44283428.0,40057370.0,51275210.0
411010034,177,2029,10,44225692.0,39994308.0,51262696.0
411010034,178,2029,11,44161884.0,39935764.0,51234052.0
411010034,179,2029,12,44093960.0,39882100.0,51190690.0
411010034,180,2030,1,43105148.0,42299892.0,44464040.0
411010034,181,2030,2,43114028.0,42302880.0,44469468.0
411010034,182,2030,3,43121268.0,42302880.0,44472520.0
411010034,183,2030,4,43126696.0,42299570.0,44475660.0
411010034,184,2030,5,43128836.0,42291424.0,44480748.0
411010034,185,2030,6,43127520.0,42278356.0,44488896.0
411010034,186,2030,7,43121184.0,42259652.0,44498400.0
411010034,187,2030,8,43110580.0,42238456.0,44506292.0
411010034,188,2030,9,43096350.0,42218484.0,44507228.0
411010034,189,2030,10,43080164.0,42200130.0,44502816.0
411010034,190,2030,11,43063160.0,42182828.0,44495516.0
411010034,191,2030,12,43045010.0,42166256.0,44485250.0
411010034,192,2031,1,43970836.0,43001600.0,45695844.0
411010034,193,2031,2,43984172.0,43004144.0,45702468.0
411010034,194,2031,3,43994576.0,43003570.0,45707264.0
411010034,195,2031,4,44000616.0,42997500.0,45712320.0
411010034,196,2031,5,44002132.0,42985940.0,45718336.0
411010034,197,2031,6,43996760.0,42966020.0,45727148.0
411010034,198,2031,7,43986104.0,42939390.0,45739010.0
411010034,199,2031,8,43969748.0,42910492.0,45746424.0
411010034,200,2031,9,43948950.0,42881940.0,45745900.0
411010034,201,2031,10,43926744.0,42856264.0,45739616.0
411010034,202,2031,11,43903624.0,42832650.0,45729330.0
411010034,203,2031,12,43879764.0,42811250.0,45714850.0
411010034,204,2032,1,43917864.0,43309120.0,45070704.0
411010034,205,2032,2,43932692.0,43311600.0,45076636.0
411010034,206,2032,3,43943336.0,43311348.0,45081284.0
411010034,207,2032,4,43948370.0,43306972.0,45085064.0
411010034,208,2032,5,43949456.0,43298544.0,45089452.0
411010034,209,2032,6,43945600.0,43284180.0,45095130.0
411010034,210,2032,7,43936970.0,43264948.0,45101320.0
411010034,211,2032,8,43925236.0,43244240.0,45105970.0
411010034,212,2032,9,43910492.0,43224284.0,45104760.0
411010034,213,2032,10,43895420.0,43206480.0,45099860.0
411010034,214,2032,11,43879264.0,43190164.0,45091256.0
411010034,215,2032,12,43862864.0,43174596.0,45081456.0
411010034,216,2033,1,44110612.0,43655704.0,44994864.0
411010034,217,2033,2,44120544.0,43656536.0,44999240.0
411010034,218,2033,3,44127190.0,43655372.0,45002932.0
411010034,219,2033,4,44130730.0,43651876.0,45005850.0
411010034,220,2033,5,44130980.0,43645050.0,45009370.0
411010034,221,2033,6,44127780.0,43633896.0,45014176.0
411010034,222,2033,7,44121050.0,43619250.0,45018730.0
411010034,223,2033,8,44111790.0,43603196.0,45021988.0
411010034,224,2033,9,44100520.0,43587480.0,45021650.0
411010034,225,2033,10,44088240.0,43572764.0,45017696.0
411010034,226,2033,11,44075710.0,43559810.0,45011428.0
411010034,227,2033,12,44063020.0,43547508.0,45003960.0
411010034,228,2034,1,44197276.0,43799580.0,45014176.0
411010034,229,2034,2,44208572.0,43799910.0,45019330.0
411010034,230,2034,3,44215656.0,43798744.0,45023452.0
411010034,231,2034,4,44219364.0,43795230.0,45026800.0
411010034,232,2034,5,44219788.0,43788550.0,45030580.0
411010034,233,2034,6,44216920.0,43778532.0,45034870.0
411010034,234,2034,7,44210850.0,43765004.0,45039424.0
411010034,235,2034,8,44201990.0,43749732.0,45042176.0
411010034,236,2034,9,44191372.0,43734796.0,45041400.0
411010034,237,2034,10,44179910.0,43720868.0,45037880.0
411010034,238,2034,11,44168620.0,43708860.0,45032124.0
411010034,239,2034,12,44156996.0,43697190.0,45025428.0
415010012,120,2025,1,138318240.0,98975540.0,197838690.0
415010012,121,2025,2,139041920.0,99526220.0,197488050.0
415010012,122,2025,3,139707840.0,100130570.0,197075650.0
415010012,123,2025,4,140298260.0,100661000.0,196676850.0
415010012,124,2025,5,140826960.0,101069816.0,196491630.0
415010012,125,2025,6,141287840.0,101318220.0,196597330.0
415010012,126,2025,7,141535980.0,101350890.0,196974190.0
415010012,127,2025,8,141571890.0,101196936.0,197488450.0
415010012,128,2025,9,141447200.0,100965000.0,197897550.0
415010012,129,2025,10,141291070.0,100753390.0,198228500.0
415010012,130,2025,11,141081550.0,100542410.0,198413070.0
415010012,131,2025,12,140850320.0,100324610.0,198560340.0
415010012,132,2026,1,172337920.0,121153840.0,263454420.0
415010012,133,2026,2,174178260.0,122380824.0,263289650.0
415010012,134,2026,3,175655540.0,123551400.0,262743840.0
415010012,135,2026,4,176882690.0,124546070.0,262198160.0
415010012,136,2026,5,177919780.0,125306424.0,261884800.0
415010012,137,2026,6,178712910.0,125790620.0,261877280.0
415010012,138,2026,7,179225300.0,125974296.0,262284690.0
415010012,139,2026,8,179366880.0,125909920.0,262747360.0
415010012,140,2026,9,179317280.0,125735690.0,263168160.0
415010012,141,2026,10,179083490.0,125517870.0,263313260.0
415010012,142,2026,11,178845900.0,125312160.0,263471500.0
415010012,143,2026,12,178534050.0,125097230.0,263447890.0
415010012,144,2027,1,172837950.0,136363790.0,232145440.0
415010012,145,2027,2,173652480.0,137369630.0,232040530.0
415010012,146,2027,3,174558720.0,138277870.0,231834800.0
415010012,147,2027,4,175402770.0,139014350.0,231601440.0
415010012,148,2027,5,176172930.0,139582130.0,231564780.0
415010012,149,2027,6,176773740.0,139925460.0,231687620.0
415010012,150,2027,7,177175780.0,140044540.0,232088770.0
415010012,151,2027,8,177308300.0,139960960.0,232496820.0
415010012,152,2027,9,177264000.0,139794480.0,232794580.0
415010012,153,2027,10,177113280.0,139608220.0,232942480.0
415010012,154,2027,11,176902600.0,139430990.0,232973150.0
415010012,155,2027,12,176654100.0,139240980.0,232978930.0
415010012,156,2028,1,186704580.0,154335460.0,240110080.0
415010012,157,2028,2,187507550.0,155214290.0,240092660.0
415010012,158,2028,3,188345600.0,156007040.0,239980500.0
415010012,159,2028,4,189124600.0,156666640.0,239860590.0
415010012,160,2028,5,189801810.0,157151470.0,239866080.0
415010012,161,2028,6,190347070.0,157448200.0,240090830.0
415010012,162,2028,7,190687550.0,157531710.0,240456080.0
415010012,163,2028,8,190817810.0,157448800.0,240860480.0
415010012,164,2028,9,190759230.0,157276530.0,241130750.0
415010012,165,2028,10,190599570.0,157091540.0,241251280.0
415010012,166,2028,11,190386660.0,156922340.0,241259570.0
415010012,167,2028,12,190154740.0,156755710.0,241260030.0
415010012,168,2029,1,189357060.0,166514600.0,226532200.0
415010012,169,2029,2,189982540.0,167143660.0,226547310.0
415010012,170,2029,3,190594480.0,167698990.0,226504980.0
415010012,171,2029,4,191151120.0,168171440.0,226470400.0
415010012,172,2029,5,191614370.0,168509230.0,226503230.0
415010012,173,2029,6,191990060.0,168724380.0,226664860.0
415010012,174,2029,7,192230060.0,168783300.0,226922690.0
415010012,175,2029,8,192309280.0,168720200.0,227191630.0
415010012,176,2029,9,192264180.0,168600530.0,227359820.0
415010012,177,2029,10,192139900.0,168452030.0,227445700.0
415010012,178,2029,11,191986030.0,168329970.0,227454380.0
415010012,179,2029,12,191782190.0,168200000.0,227390620.0
415010012,180,2030,1,197328030.0,173148780.0,239284850.0
415010012,181,2030,2,198027060.0,173763470.0,239318620.0
415010012,182,2030,3,198695600.0,174321490.0,239298080.0
415010012,183,2030,4,199281600.0,174783260.0,239284400.0
415010012,184,2030,5,199780910.0,175134660.0,239350110.0
415010012,185,2030,6,200167310.0,175346910.0,239557920.0
415010012,186,2030,7,200401100.0,175378350.0,239875250.0
415010012,187,2030,8,200468000.0,175290740.0,240187490.0
415010012,188,2030,9,200399570.0,175142340.0,240389120.0
415010012,189,2030,10,200248260.0,174987740.0,240476720.0
415010012,190,2030,11,200039070.0,174826940.0,240464340.0
415010012,191,2030,12,199808350.0,174683950.0,240412050.0
415010012,192,2031,1,192792980.0,184498450.0,206250460.0
415010012,193,2031,2,193039890.0,184707600.0,206268940.0
415010012,194,2031,3,193262400.0,184899000.0,206275260.0
415010012,195,2031,4,193453060.0,185054940.0,206279580.0
415010012,196,2031,5,193612530.0,185174290.0,206307500.0
415010012,197,2031,6,193735150.0,185243870.0,206370880.0
415010012,198,2031,7,193808350.0,185259420.0,206464180.0
415010012,199,2031,8,193829420.0,185227620.0,206557140.0
415010012,200,2031,9,193800580.0,185173940.0,206608770.0
415010012,201,2031,10,193744030.0,185117070.0,206624130.0
415010012,202,2031,11,193673840.0,185062000.0,206613890.0
415010012,203,2031,12,193585570.0,185006600.0,206581570.0
415010012,204,2032,1,199841900.0,189929650.0,216741460.0
415010012,205,2032,2,200145540.0,190162720.0,216774130.0
415010012,206,2032,3,200416000.0,190377940.0,216792320.0
415010012,207,2032,4,200649710.0,190562130.0,216807200.0
415010012,208,2032,5,200836540.0,190700660.0,216847730.0
415010012,209,2032,6,200979090.0,190777420.0,216926750.0
415010012,210,2032,7,201065740.0,190790880.0,217046770.0
415010012,211,2032,8,201071890.0,190745400.0,217147800.0
415010012,212,2032,9,201035460.0,190685740.0,217205390.0
415010012,213,2032,10,200964910.0,190618100.0,217221140.0
415010012,214,2032,11,200867950.0,190552690.0,217188380.0
415010012,215,2032,12,200769150.0,190495250.0,217148620.0
415010012,216,2033,1,197982110.0,193791340.0,205268140.0
415010012,217,2033,2,198138140.0,193892270.0,205290080.0
415010012,218,2033,3,198262130.0,193983650.0,205300260.0
415010012,219,2033,4,198367660.0,194064690.0,205312020.0
415010012,220,2033,5,198450160.0,194125400.0,205331980.0
415010012,221,2033,6,198509970.0,194160580.0,205366050.0
415010012,222,2033,7,198545570.0,194165760.0,205412290.0
415010012,223,2033,8,198553900.0,194150600.0,205454990.0
415010012,224,2033,9,198538770.0,194125780.0,205476940.0
415010012,225,2033,10,198507330.0,194098740.0,205475360.0
415010012,226,2033,11,198466060.0,194069870.0,205463230.0
415010012,227,2033,12,198422160.0,194044700.0,205440100.0
415010012,228,2034,1,200750370.0,196510740.0,208375820.0
415010012,229,2034,2,200895550.0,196601090.0,208400850.0
415010012,230,2034,3,201019730.0,196689980.0,208419140.0
415010012,231,2034,4,201117520.0,196763150.0,208433860.0
415010012,232,2034,5,201196180.0,196819090.0,208455730.0
415010012,233,2034,6,201256050.0,196850620.0,208493900.0
415010012,234,2034,7,201289460.0,196854370.0,208544800.0
415010012,235,2034,8,201294060.0,196835220.0,208586580.0
