PA_PROC_ID,Nome_Regiao,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
202020380,Nordeste,193,2031,2,7235188.5,7043053.5,7342583.0
202020380,Nordeste,194,2031,3,7254846.0,7059300.0,7347549.5
202020380,Nordeste,195,2031,4,7265245.5,7067134.0,7348902.0
202020380,Nordeste,196,2031,5,7269591.0,7070707.0,7348005.0
202020380,Nordeste,197,2031,6,7270533.5,7071988.0,7346330.5
202020380,Nordeste,198,2031,7,7269466.0,7071685.0,7344432.0
202020380,Nordeste,199,2031,8,7266963.5,7070383.0,7342436.5
202020380,Nordeste,200,2031,9,7263790.5,7068131.5,7340503.5
202020380,Nordeste,201,2031,10,7260355.5,7065395.0,7338768.0
202020380,Nordeste,202,2031,11,7256769.5,7062431.0,7337221.0
202020380,Nordeste,203,2031,12,7253144.0,7059313.5,7335724.0
202020380,Nordeste,204,2032,1,7295733.0,7142465.0,7371637.5
202020380,Nordeste,205,2032,2,7317934.0,7160600.0,7382746.5
202020380,Nordeste,206,2032,3,7330891.5,7171145.0,7387761.0
202020380,Nordeste,207,2032,4,7337403.0,7176283.0,7389254.5
202020380,Nordeste,208,2032,5,7339831.5,7178390.5,7388952.0
202020380,Nordeste,209,2032,6,7339831.5,7178856.5,7387866.5
202020380,Nordeste,210,2032,7,7338355.0,7178206.0,7386471.5
202020380,Nordeste,211,2032,8,7336039.0,7176864.5,7384999.5
202020380,Nordeste,212,2032,9,7333227.0,7174866.0,7383697.0
202020380,Nordeste,213,2032,10,7330234.0,7172512.5,7382387.0
202020380,Nordeste,214,2032,11,7327187.0,7169968.5,7381226.0
202020380,Nordeste,215,2032,12,7324120.0,7167145.0,7380064.0
202020380,Nordeste,216,2033,1,7330185.0,7229801.5,7363599.0
202020380,Nordeste,217,2033,2,7343360.5,7239171.0,7373008.5
202020380,Nordeste,218,2033,3,7351068.0,7244765.5,7377735.0
202020380,Nordeste,219,2033,4,7354882.5,7247529.5,7379691.5
202020380,Nordeste,220,2033,5,7356194.5,7248642.5,7380127.5
202020380,Nordeste,221,2033,6,7356040.0,7248718.5,7379895.0
202020380,Nordeste,222,2033,7,7354868.5,7248047.5,7379297.0
202020380,Nordeste,223,2033,8,7353276.5,7246970.0,7378621.5
202020380,Nordeste,224,2033,9,7351341.5,7245463.5,7377967.0
202020380,Nordeste,225,2033,10,7349280.5,7243729.0,7377327.0
202020380,Nordeste,226,2033,11,7347241.0,7241781.0,7376722.0
202020380,Nordeste,227,2033,12,7345258.5,7239861.0,7376265.0
202020380,Nordeste,228,2034,1,7388387.5,7307417.5,7405650.0
202020380,Nordeste,229,2034,2,7401258.5,7315394.0,7417178.0
202020380,Nordeste,230,2034,3,7408737.0,7320125.5,7423547.0
202020380,Nordeste,231,2034,4,7412701.5,7322514.0,7426861.0
202020380,Nordeste,232,2034,5,7414342.0,7323582.5,7428455.0
202020380,Nordeste,233,2034,6,7414441.0,7323638.0,7428986.0
202020380,Nordeste,234,2034,7,7413720.0,7323058.5,7429135.0
202020380,Nordeste,235,2034,8,7412454.5,7321997.0,7429043.0
202020380,Nordeste,236,2034,9,7411033.5,7320663.0,7428958.0
202020380,Nordeste,237,2034,10,7409443.5,7319037.0,7428830.0
202020380,Nordeste,238,2034,11,7407811.0,7317229.5,7428724.0
